LOGIN_ID,PARTY_ID,USER_ID_TX,LAST_LOGIN_TS,LOGIN_STATUS_CD_ID,RGSTR_TS,INSRT_TS,INSRT_USER,MOD_TS,MOD_USER,PSWD,SRVCG_CHNL_CD
748106307,19319382,user118,2023-09-19,6,2021-08-06,2021-07-22,SYSUSER,2024-11-03,SYSADMIN,I9CphghvgaUanFGH,BRANCH
247816652,20301392,user119,2021-08-23,6,2020-11-16,2022-10-06,SYSUSER,2024-10-31,SYSADMIN,dUcMciOFpT52hWqa,BRANCH
751426394,34422881,user120,2023-04-25,1,2021-01-07,2023-11-08,SYSUSER,2022-12-17,SYSADMIN,wxh1WKajApMgvJXl,WEB
197902678,83941086,user121,2022-04-15,2,2021-06-21,2023-05-03,SYSUSER,2022-05-11,SYSADMIN,lfVYgdkM6IcK2F2Z,API
270005849,26454222,user122,2023-08-02,2,2020-08-12,2021-06-07,SYSUSER,2023-10-01,SYSADMIN,tFQRhKhN20T7H8vN,BRANCH
276394294,98540389,user123,2022-10-02,2,2021-04-16,2021-09-14,SYSUSER,2024-04-07,SYSADMIN,Zxt6eR7FZf0kd3d2,MOB
311896335,33025876,user124,2023-12-19,6,2022-12-12,2023-01-19,SYSUSER,2023-08-18,SYSADMIN,8UaI0s0kENP80sbl,API
198483003,30590133,user125,2021-01-22,4,2022-10-23,2022-08-09,SYSUSER,2024-11-15,SYSADMIN,ImS0mt452mbdIqNM,API
463452650,84590787,user126,2022-06-07,2,2022-08-21,2023-01-04,SYSUSER,2022-06-06,SYSADMIN,IoI4doCCgNWsvYiw,MOB
976166885,20425119,user127,2022-07-08,5,2021-04-06,2021-08-02,SYSUSER,2024-03-14,SYSADMIN,2LeAJC1prCbp6LR6,BRANCH
282876614,29943731,user128,2023-11-09,1,2020-01-24,2022-04-29,SYSUSER,2024-03-29,SYSADMIN,FQb9ehiO12LUj9qI,API
512937806,13262666,user129,2022-12-05,1,2022-05-27,2023-06-15,SYSUSER,2022-03-26,SYSADMIN,Hzcohiqrx6lsQXot,API
967957375,76621496,user130,2021-08-30,1,2021-02-28,2021-06-27,SYSUSER,2024-08-27,SYSADMIN,XURSTkIw0cwdNHNp,MOB
670678021,92137560,user131,2021-08-21,1,2020-03-02,2021-12-16,SYSUSER,2022-09-03,SYSADMIN,NQc06UPdIwX25asG,BRANCH
323450835,35955031,user132,2023-12-07,4,2021-11-30,2023-03-27,SYSUSER,2024-03-18,SYSADMIN,PIetUblu8yyZVj1i,MOB
645430169,16486695,user133,2022-12-21,6,2022-08-13,2022-05-23,SYSUSER,2023-01-14,SYSADMIN,JDt0lfcZaL0sGNHo,MOB
761481617,30600197,user134,2023-08-12,3,2021-05-07,2023-05-26,SYSUSER,2023-06-11,SYSADMIN,X559nvgKHHy4XN54,WEB
992604533,71957195,user135,2022-07-07,6,2021-02-14,2021-06-30,SYSUSER,2022-01-14,SYSADMIN,zHQcK8bjXltEKo7P,MOB
606881780,73682188,user136,2021-08-24,4,2021-09-26,2021-04-28,SYSUSER,2024-10-06,SYSADMIN,Jm6EQdEcKrMrtK41,API
636334108,43812228,user137,2023-03-01,1,2020-02-15,2021-05-14,SYSUSER,2024-11-11,SYSADMIN,NA1ipJSUTU55n6Tn,BRANCH
558756903,62285096,user138,2023-05-13,2,2021-01-18,2021-06-03,SYSUSER,2024-04-21,SYSADMIN,nnhIIDx2o9Y3EYpq,WEB
897646258,88877554,user139,2022-04-13,5,2020-08-30,2023-11-02,SYSUSER,2023-10-31,SYSADMIN,LmwN3e3I4GNLV5Ec,MOB
715489545,87115857,user140,2021-02-18,1,2020-09-30,2022-11-04,SYSUSER,2022-02-28,SYSADMIN,HRHbBJObz0okXUBl,MOB
600015939,56788732,user141,2021-01-08,2,2022-08-19,2023-11-20,SYSUSER,2024-07-10,SYSADMIN,AOwHXXVVq1gXMw63,API
839059083,30073056,user142,2021-01-08,1,2022-01-01,2023-05-18,SYSUSER,2022-01-06,SYSADMIN,keKo3Ca0ESZ7qjWo,MOB
546475082,11828645,user143,2022-06-11,3,2020-05-12,2023-09-28,SYSUSER,2022-08-18,SYSADMIN,2uKAIAapfPiW9SFx,MOB
542201984,10455934,user144,2022-12-17,4,2022-03-07,2021-09-15,SYSUSER,2023-10-26,SYSADMIN,B6Fjfulu8wniMsEc,WEB
340786249,16369757,user145,2021-11-06,2,2021-04-10,2023-11-20,SYSUSER,2022-04-13,SYSADMIN,u3u8jpSo3fWdeHZR,MOB
141313130,19018775,user146,2021-07-17,1,2022-02-19,2023-04-24,SYSUSER,2023-03-27,SYSADMIN,0gNSIj0dcMBQM2fy,MOB
140150871,40040950,user147,2022-12-26,4,2020-10-04,2023-05-07,SYSUSER,2023-11-09,SYSADMIN,zWhjF4mbMBl3OHxW,WEB
732254155,56482933,user148,2021-07-24,3,2022-09-10,2023-07-25,SYSUSER,2024-08-11,SYSADMIN,rY3vZuUjBx83EA7w,BRANCH
434691186,89526845,user149,2021-04-01,2,2020-04-14,2023-03-31,SYSUSER,2023-01-18,SYSADMIN,EFRJGPEValiX8aXn,MOB
922475605,50683753,user150,2021-05-11,1,2020-08-31,2022-03-02,SYSUSER,2022-07-23,SYSADMIN,K3L3NBLrni8Pb3qB,MOB
202686155,68069005,user151,2023-07-02,1,2022-10-17,2023-09-17,SYSUSER,2024-09-22,SYSADMIN,iQyYktvRa72OK9pZ,MOB
733775644,56233312,user152,2021-02-05,2,2020-08-14,2021-06-07,SYSUSER,2023-07-02,SYSADMIN,j1TCMiFchGc4m5qk,API
102472707,88838553,user153,2022-08-12,2,2020-05-01,2021-08-27,SYSUSER,2022-05-02,SYSADMIN,rUZOPI9wgCm5dj6O,WEB
665823718,50894243,user154,2021-12-01,3,2022-06-24,2023-09-06,SYSUSER,2022-03-16,SYSADMIN,UoPSNaKbQZ0IpXKR,API
798556124,49780188,user155,2022-02-03,2,2022-11-16,2021-05-28,SYSUSER,2022-01-18,SYSADMIN,U8oEnZA0jjG5cQLo,API
972494898,98293564,user156,2021-05-03,5,2022-12-27,2023-02-07,SYSUSER,2022-07-12,SYSADMIN,wAKC4jt58NiHu6XA,API
502616683,31979536,user157,2022-04-04,6,2020-03-08,2021-11-11,SYSUSER,2024-02-10,SYSADMIN,ZfZmXROooV2EzsxK,BRANCH
100626939,36909468,user158,2022-06-27,5,2020-06-13,2023-01-12,SYSUSER,2024-02-08,SYSADMIN,3t5ft4436hbrMOCp,API
797015035,30632636,user159,2021-06-25,5,2022-04-08,2023-09-14,SYSUSER,2024-07-15,SYSADMIN,ydY5mZS6jcyH4uIy,BRANCH
492126185,99984650,user160,2023-02-27,2,2022-10-18,2022-10-10,SYSUSER,2023-08-30,SYSADMIN,EzzdUfvEPWquyzqQ,BRANCH
281869338,43622264,user161,2021-03-11,6,2022-08-05,2023-04-15,SYSUSER,2022-12-31,SYSADMIN,CykvbsPfVaHJH4FR,BRANCH
333407498,74539022,user162,2021-12-04,1,2021-06-02,2023-05-03,SYSUSER,2024-10-24,SYSADMIN,pPq5WGhueQJHBxMG,WEB
612575120,58325504,user163,2022-05-13,2,2020-03-25,2022-09-20,SYSUSER,2023-09-02,SYSADMIN,ZSFB8PoJnssr77oD,BRANCH
620483409,38483675,user164,2021-05-10,2,2022-08-02,2023-12-26,SYSUSER,2023-03-17,SYSADMIN,1lSo3nR7RXih8OD3,MOB
861262281,29867711,user165,2021-09-28,2,2021-05-11,2023-09-06,SYSUSER,2023-07-16,SYSADMIN,YWm98p1ojpq5mncz,BRANCH
846203004,38962626,user166,2022-11-08,6,2021-07-28,2023-07-18,SYSUSER,2022-10-01,SYSADMIN,QafQv22GKuyCoyUG,WEB
147788795,66847478,user167,2021-04-01,4,2020-08-24,2021-11-22,SYSUSER,2022-05-15,SYSADMIN,znRW5FtFNk9ekxtX,MOB
872359869,86758080,user168,2023-06-18,2,2022-05-07,2022-10-20,SYSUSER,2023-05-08,SYSADMIN,SQVoWmBu3lzKbWJm,MOB
703060385,68845203,user169,2021-11-08,6,2021-01-31,2021-12-13,SYSUSER,2022-10-19,SYSADMIN,9UVhlVcshHob1tMu,API
505359876,94553986,user170,2023-06-08,3,2022-08-08,2023-02-11,SYSUSER,2023-05-22,SYSADMIN,YALjNVFExidnmIfX,API
300665553,33406206,user171,2021-11-27,5,2021-03-17,2022-09-22,SYSUSER,2023-06-22,SYSADMIN,oB8fy8v7xjzqHeJ3,WEB
220174101,66848574,user172,2021-02-19,4,2022-04-10,2021-09-05,SYSUSER,2022-05-31,SYSADMIN,86YsJi0MyHVvPf7I,WEB
840217864,56351392,user173,2021-07-29,2,2021-07-12,2022-07-30,SYSUSER,2024-09-27,SYSADMIN,7apjxu1auOLwOAv9,BRANCH
787077762,82649758,user174,2021-07-10,4,2022-06-17,2021-12-14,SYSUSER,2024-11-26,SYSADMIN,VCmxGBVlclqfCdwB,API
431589064,33948975,user175,2023-12-26,3,2020-09-14,2021-05-25,SYSUSER,2024-10-31,SYSADMIN,wXQjrZEA9pSWV8Gy,WEB
425846349,36041307,user176,2022-11-11,2,2021-12-11,2021-04-01,SYSUSER,2023-11-13,SYSADMIN,1aKtNF3PbrGEMTha,BRANCH
330719443,34943009,user177,2021-07-09,2,2021-05-22,2021-05-11,SYSUSER,2022-05-24,SYSADMIN,NhNQt8dxUB7slpTD,API
935856925,82831237,user178,2021-02-08,3,2020-05-05,2023-02-02,SYSUSER,2023-06-20,SYSADMIN,u2YMb4bcvi4IIi4Z,BRANCH
155787035,72293034,user179,2021-11-25,4,2020-08-14,2023-08-19,SYSUSER,2022-07-20,SYSADMIN,R91GNNJFB6iWHyfS,API
467522037,26823569,user180,2021-10-03,4,2021-04-12,2022-10-13,SYSUSER,2023-06-30,SYSADMIN,xzTsfPqftiSBD4Qu,WEB
916831000,68375442,user181,2021-08-17,6,2020-11-20,2022-05-23,SYSUSER,2023-01-31,SYSADMIN,gOfqErfTfqyqbXOr,WEB
288496188,47797118,user182,2022-03-21,2,2020-05-28,2022-11-29,SYSUSER,2022-03-27,SYSADMIN,gu8EesEsQ7h19WEL,BRANCH
713220634,68679293,user183,2022-05-05,6,2020-10-26,2021-06-08,SYSUSER,2024-08-14,SYSADMIN,3J9BZA5DZ1OcotZ6,API
352432573,84127929,user184,2021-06-15,2,2021-10-02,2023-07-09,SYSUSER,2022-06-17,SYSADMIN,oF6NF1ip3K3MJiVH,WEB
224235938,26464644,user185,2021-03-11,5,2021-06-05,2021-10-22,SYSUSER,2023-06-25,SYSADMIN,neG7uRbSsC1p2bvf,BRANCH
371076259,48130685,user186,2022-10-24,4,2022-09-16,2022-07-31,SYSUSER,2022-01-25,SYSADMIN,oxJ6i2912gJkrpTQ,MOB
112514762,61154038,user187,2023-01-25,2,2022-10-16,2023-04-08,SYSUSER,2022-11-24,SYSADMIN,jZTB9rKbIwSxExjk,WEB
881765314,27352709,user188,2021-02-05,6,2022-09-19,2022-10-08,SYSUSER,2022-01-03,SYSADMIN,WFJlnprABo42nrPl,MOB
559177239,17780447,user189,2022-07-20,6,2021-05-28,2023-03-01,SYSUSER,2023-08-09,SYSADMIN,44UML9aH79ITP6D4,API
583959063,44385568,user190,2022-04-01,6,2022-06-29,2021-12-10,SYSUSER,2024-02-08,SYSADMIN,WtU7hjNPE2z7YdJK,WEB
433058431,42499546,user191,2023-03-18,3,2021-08-14,2022-01-27,SYSUSER,2024-01-20,SYSADMIN,JhzHYDKjWg2i3j0I,BRANCH
371206424,85077644,user192,2021-02-07,3,2020-06-18,2022-09-08,SYSUSER,2022-03-23,SYSADMIN,GEXq7VhiqWVPEFSu,WEB
962831375,21064776,user193,2023-03-03,6,2021-04-13,2022-02-15,SYSUSER,2023-08-03,SYSADMIN,jXr4TfRtL3ScOCHl,API
292890983,63421239,user194,2022-01-26,5,2020-09-10,2022-10-26,SYSUSER,2022-04-30,SYSADMIN,FNlpyaOzzIRAMx4m,WEB
529466016,72860682,user195,2022-03-28,4,2021-03-12,2023-05-22,SYSUSER,2022-11-06,SYSADMIN,vBW799ov7lwqPgGn,API
645005509,59317693,user196,2021-11-02,1,2021-12-28,2021-10-05,SYSUSER,2024-11-11,SYSADMIN,VqsADm9Y4sC8bDOG,WEB
143121527,10733559,user197,2022-03-24,3,2021-01-15,2021-09-03,SYSUSER,2022-04-17,SYSADMIN,lorQGeooxYvQxQG1,MOB
360742785,83650022,user198,2023-07-21,5,2020-11-16,2021-07-19,SYSUSER,2024-12-03,SYSADMIN,coQ9nB2hL6FhoRx6,API
453807279,84865692,user199,2023-03-06,6,2021-10-17,2021-05-24,SYSUSER,2024-09-29,SYSADMIN,B4IdVGXrSY9vV1HZ,API
827363708,89241613,user200,2021-02-21,2,2022-12-10,2022-09-21,SYSUSER,2023-12-31,SYSADMIN,TLGpN1GwSawYkD6a,BRANCH
330567873,95849519,user1,2022-10-11,2,2020-08-12,2021-12-22,SYSUSER,2022-01-10,SYSADMIN,eFsmUFDqtLpr81Te,WEB
162233207,66430955,user2,2022-09-13,6,2022-04-23,2022-06-10,SYSUSER,2023-08-24,SYSADMIN,22eivdOuY85Lf2XL,MOB
242656497,37270774,user3,2022-06-26,1,2021-01-18,2022-03-23,SYSUSER,2023-02-10,SYSADMIN,v6Z6AW8oJHrJAGGw,API
286901208,91622063,user4,2021-03-20,5,2021-09-25,2021-03-14,SYSUSER,2022-01-27,SYSADMIN,3fS4jTys0nQSiUTx,API
150164364,69013869,user5,2021-01-08,4,2022-08-12,2023-11-26,SYSUSER,2024-09-29,SYSADMIN,SVg2DFFafDUI9QQX,WEB
361467834,47805003,user6,2022-07-22,3,2021-04-21,2022-11-29,SYSUSER,2022-12-14,SYSADMIN,rX521H6OgsQUHNIF,MOB
936940185,71312633,user7,2023-05-11,5,2021-01-14,2023-07-02,SYSUSER,2023-07-25,SYSADMIN,PtriCPIlnFwHvb2H,BRANCH
263665100,60543844,user8,2023-08-17,6,2021-04-22,2022-12-16,SYSUSER,2024-08-19,SYSADMIN,eaVWwUJRzkigDE6H,MOB
117932876,94931443,user9,2022-01-13,4,2020-11-03,2022-05-22,SYSUSER,2024-05-05,SYSADMIN,AEGSUry7GuAf2h1F,WEB
115763690,44334647,user10,2023-02-23,4,2022-02-05,2023-04-19,SYSUSER,2022-09-30,SYSADMIN,cQ35EiekPCbjoHBv,BRANCH
257089175,34545640,user11,2023-11-27,1,2021-01-25,2023-05-07,SYSUSER,2022-09-22,SYSADMIN,XaBmQSV9439omEhK,MOB
389473540,79158188,user12,2023-06-18,6,2021-03-30,2022-10-16,SYSUSER,2022-03-09,SYSADMIN,6ovZfl0qED7p6j9w,WEB
955614302,37677382,user13,2021-04-28,6,2021-08-04,2023-05-16,SYSUSER,2024-04-25,SYSADMIN,JiJyaVm10lUhAikd,BRANCH
600858075,39664107,user14,2022-03-13,5,2021-11-19,2021-09-05,SYSUSER,2022-12-01,SYSADMIN,JaPBformByZcsXeM,WEB
322388049,29170937,user15,2022-03-11,6,2020-08-09,2023-05-20,SYSUSER,2024-04-19,SYSADMIN,qTaeNifOdBW5maTx,MOB
789362015,72877173,user16,2021-07-08,3,2020-09-23,2023-02-16,SYSUSER,2023-01-17,SYSADMIN,zvbBkeseV58TEKVf,MOB
195515984,60741719,user17,2022-11-10,5,2022-01-02,2021-10-21,SYSUSER,2022-11-19,SYSADMIN,dmYSiIvl4W6aqlpy,WEB
189891034,49619427,user18,2022-02-09,1,2021-03-21,2022-04-20,SYSUSER,2022-06-18,SYSADMIN,BmOspewEmltlZXNX,BRANCH
183917016,75707240,user19,2023-05-14,5,2020-02-10,2022-04-29,SYSUSER,2023-05-08,SYSADMIN,cMGZtG699rNikOAA,BRANCH
949357729,56431345,user20,2023-07-27,1,2020-12-29,2021-12-20,SYSUSER,2024-08-01,SYSADMIN,AhhmfYKLpVQFifex,MOB
755807039,37407457,user21,2021-08-07,2,2020-09-18,2021-10-05,SYSUSER,2023-06-20,SYSADMIN,ACuumunXWzHk0I2k,WEB
189297399,88690485,user22,2023-04-22,3,2021-05-22,2021-08-21,SYSUSER,2022-04-26,SYSADMIN,oIbvTJqEErWaNSq7,WEB
954231772,82296159,user23,2023-08-16,1,2021-10-10,2022-11-17,SYSUSER,2022-07-29,SYSADMIN,PN2w5JyhmiaNJv55,API
629088419,17624287,user24,2022-10-22,2,2020-04-27,2021-12-10,SYSUSER,2022-07-22,SYSADMIN,fz12DioIwiLe1Knq,WEB
896001939,41809178,user25,2022-03-18,2,2021-10-10,2023-12-17,SYSUSER,2024-09-25,SYSADMIN,QVwdGV9uukKaDNb0,MOB
159352304,90822651,user26,2021-08-08,3,2021-02-21,2021-03-04,SYSUSER,2024-09-03,SYSADMIN,ZeHig7KbRzMU2aey,BRANCH
904879083,26280471,user27,2022-07-02,5,2020-07-07,2021-02-23,SYSUSER,2023-05-09,SYSADMIN,HCQzi0zT0gaqTpUp,MOB
418728176,18861931,user28,2023-05-15,4,2021-07-24,2022-06-19,SYSUSER,2022-06-06,SYSADMIN,HJeLNZmEzAM90DCG,WEB
370660277,79099755,user29,2021-09-24,3,2021-05-11,2023-12-26,SYSUSER,2022-05-19,SYSADMIN,S8dhl9Lp0X1VF64b,MOB
500717738,59796768,user30,2023-05-15,5,2020-12-06,2021-12-04,SYSUSER,2024-02-13,SYSADMIN,Mdkh4RatpTMphu1X,API
249386167,49524138,user31,2022-04-30,5,2020-10-24,2021-06-03,SYSUSER,2023-10-10,SYSADMIN,ZGqAVX9XOnyqR9Wx,MOB
154487352,14896656,user32,2023-08-12,5,2021-07-08,2023-07-03,SYSUSER,2022-02-16,SYSADMIN,meHoaXiRKWphHNYt,BRANCH
923483497,57002601,user33,2022-06-26,1,2020-08-09,2022-11-05,SYSUSER,2023-04-25,SYSADMIN,j2wcUHb3Jz1XIo7p,BRANCH
773209879,83949497,user34,2022-07-07,3,2021-03-03,2021-09-20,SYSUSER,2022-09-19,SYSADMIN,cIbAymH5kcVlXrFO,MOB
690346224,48873334,user35,2022-10-25,2,2020-05-12,2022-11-01,SYSUSER,2022-10-24,SYSADMIN,XKoyLf7cHLbrAuyd,MOB
654379161,41102075,user36,2022-10-23,1,2021-09-20,2022-03-04,SYSUSER,2023-02-25,SYSADMIN,fxCZE6gpD36rCpfn,MOB
987161628,47698634,user37,2022-12-04,6,2022-10-19,2021-09-05,SYSUSER,2024-04-03,SYSADMIN,WIINpUUZat9uiE1H,API
667698397,12838339,user38,2023-10-17,3,2020-11-14,2022-05-07,SYSUSER,2022-09-27,SYSADMIN,ISewu0w0MDxfuTk6,API
855955035,48131188,user39,2023-11-19,5,2022-11-09,2022-01-08,SYSUSER,2022-10-04,SYSADMIN,wrVSLXeRtGNg7hOI,BRANCH
406303324,60548029,user40,2021-06-15,2,2022-01-11,2023-05-26,SYSUSER,2022-02-19,SYSADMIN,QY65XZKxAo8mCVvJ,API
988316384,37208821,user41,2023-01-25,4,2021-04-04,2021-12-08,SYSUSER,2022-10-05,SYSADMIN,t9e7Dups8ja9tA3i,WEB
360525734,21203173,user42,2022-11-27,1,2021-03-19,2021-04-12,SYSUSER,2023-10-06,SYSADMIN,jRwBwP5xVugPgDxd,MOB
496357915,82383717,user43,2023-08-30,4,2021-12-22,2022-10-19,SYSUSER,2024-06-22,SYSADMIN,Sk3gVsmIGYPsuy1d,BRANCH
407897454,19346152,user44,2021-07-27,3,2021-04-16,2022-03-13,SYSUSER,2023-11-25,SYSADMIN,wpeZkwGTSBPWo6wQ,API
674600502,87087418,user45,2022-09-17,3,2022-01-25,2021-05-27,SYSUSER,2023-03-10,SYSADMIN,WLrSssgyK1SRyAat,MOB
637922964,12279569,user46,2023-03-16,6,2020-05-30,2023-05-11,SYSUSER,2023-09-29,SYSADMIN,O86ctkY9q8YfYZak,BRANCH
377807478,81265153,user47,2021-01-01,5,2022-01-27,2023-06-11,SYSUSER,2022-11-03,SYSADMIN,8Eg6nGVI6ehtrFOx,WEB
907750953,85653221,user48,2021-04-17,1,2020-07-10,2022-04-13,SYSUSER,2024-04-06,SYSADMIN,AnhnT4zTJQTXyxF5,BRANCH
842011992,23694231,user49,2023-01-07,3,2020-01-02,2021-04-29,SYSUSER,2023-03-28,SYSADMIN,VMUDscltGwG85Nut,WEB
195609734,66719179,user50,2022-11-23,3,2021-07-24,2022-05-04,SYSUSER,2022-01-31,SYSADMIN,mnXgFhw3BOnPJYvc,BRANCH
352712416,48755567,user51,2022-11-02,2,2020-03-14,2022-08-18,SYSUSER,2022-05-09,SYSADMIN,ZugfgTtrJqceifpv,MOB
277065276,84320421,user52,2022-11-03,2,2022-04-28,2021-06-28,SYSUSER,2024-08-15,SYSADMIN,DAe636hS82qg7aAp,MOB
796882817,13579603,user53,2022-07-18,3,2021-05-13,2021-03-05,SYSUSER,2024-01-08,SYSADMIN,ZPH5E1yd62OItYQt,API
211322400,75944347,user54,2023-04-24,5,2020-04-19,2023-12-11,SYSUSER,2022-11-05,SYSADMIN,NoS5WhAN625RVcoB,BRANCH
504512253,94093638,user55,2023-08-12,6,2022-04-14,2022-08-06,SYSUSER,2024-05-13,SYSADMIN,tWmyd6WWYlbvgt6v,WEB
388773187,28788968,user56,2022-01-30,1,2022-12-18,2021-03-12,SYSUSER,2024-12-17,SYSADMIN,FG8XuEO81Cxszxmb,BRANCH
931032751,54838231,user57,2023-09-30,1,2021-03-08,2022-11-24,SYSUSER,2023-10-22,SYSADMIN,gP0SuDY57gASp7NH,WEB
729944622,62961830,user58,2023-06-14,3,2022-02-19,2023-04-29,SYSUSER,2023-03-07,SYSADMIN,ZIzPztltZfFPsDX3,MOB
989719120,70492284,user59,2023-12-25,5,2021-12-03,2023-10-06,SYSUSER,2024-06-07,SYSADMIN,rTRNc4aMfYLdpgAL,API
187417716,84148879,user60,2021-06-09,4,2021-08-29,2021-03-23,SYSUSER,2024-07-31,SYSADMIN,6TklrpjN1ZS3XvpM,WEB
217234014,18582073,user61,2021-07-07,5,2021-06-02,2022-03-15,SYSUSER,2024-10-24,SYSADMIN,stmvTXaCENL4PWtg,MOB
970581943,71060941,user62,2022-03-28,1,2021-09-14,2022-05-07,SYSUSER,2024-07-13,SYSADMIN,wdUVHpkBvzfGR57e,WEB
827149125,59594245,user63,2021-10-07,5,2021-04-08,2023-10-19,SYSUSER,2023-03-17,SYSADMIN,4RUxO2f2LlcRhjq5,API
160883402,90150568,user64,2022-11-11,3,2021-09-25,2021-01-25,SYSUSER,2023-07-21,SYSADMIN,sBySjCb3OJDEpyyy,API
839849846,39723750,user65,2022-12-06,5,2022-10-08,2022-03-22,SYSUSER,2024-05-18,SYSADMIN,bsO8IbTba8DuKlO8,WEB
697317926,98443449,user66,2023-10-23,6,2022-12-01,2023-11-19,SYSUSER,2024-08-07,SYSADMIN,a5yRzIpI28xQ44Xs,MOB
570414632,10027981,user67,2023-10-23,6,2020-06-09,2023-09-08,SYSUSER,2023-12-18,SYSADMIN,QesXbNmlLhqEuEdL,MOB
451092594,79228109,user68,2023-02-17,1,2020-10-19,2021-05-18,SYSUSER,2023-07-02,SYSADMIN,IgUJOcl0UlZJjt3x,WEB
151775101,80229049,user69,2022-10-15,4,2020-04-05,2021-06-03,SYSUSER,2023-12-27,SYSADMIN,hOxyqieUCEttbab1,API
531218650,91142683,user70,2021-02-18,4,2021-05-08,2022-10-08,SYSUSER,2022-11-24,SYSADMIN,zpSqZkUffbWXKbGY,BRANCH
746800542,86590043,user71,2022-08-11,5,2022-01-07,2022-04-25,SYSUSER,2022-02-05,SYSADMIN,k6YZblc3kT2fnevw,API
895665149,96226567,user72,2021-08-04,5,2022-08-04,2023-08-29,SYSUSER,2022-12-30,SYSADMIN,yhrfkstVt1ZdiZeO,MOB
229143589,16553402,user73,2023-03-30,3,2020-07-15,2023-12-04,SYSUSER,2022-07-30,SYSADMIN,mMJq3tZFaA5X4b08,API
554827524,64685104,user74,2022-12-29,5,2020-06-26,2023-06-04,SYSUSER,2024-03-01,SYSADMIN,Ewzkd3NtmBXCwPk3,BRANCH
937727419,62686963,user75,2023-05-07,4,2022-12-16,2021-08-15,SYSUSER,2023-12-30,SYSADMIN,vJcf2Qh8iMpsmEsU,MOB
866960274,86846082,user76,2022-09-02,5,2020-03-29,2023-12-27,SYSUSER,2024-07-23,SYSADMIN,OtGEMiIDv0UFsMg9,API
647662953,77912286,user77,2023-12-03,2,2021-04-24,2021-06-17,SYSUSER,2022-06-26,SYSADMIN,7IN0PsHSVfXNd3C0,BRANCH
570520479,35496290,user78,2022-02-16,6,2022-01-15,2023-03-27,SYSUSER,2023-11-08,SYSADMIN,O2bM7g9nNuaq2CdS,BRANCH
866355236,74679516,user79,2022-07-25,4,2022-06-02,2022-05-21,SYSUSER,2024-05-20,SYSADMIN,7rUdp1BzLB18DAHL,API
458547490,93602471,user80,2023-06-27,5,2021-11-12,2023-08-11,SYSUSER,2022-07-24,SYSADMIN,Ucf9J5J1nF5N91Is,WEB
231105469,37040643,user81,2023-07-27,3,2021-10-28,2023-04-24,SYSUSER,2024-02-10,SYSADMIN,zk0FAb00sDvUemaO,API
289913749,48717028,user82,2023-09-26,5,2021-10-23,2023-12-09,SYSUSER,2024-04-22,SYSADMIN,oYCJhBdafWEp6QL0,BRANCH
801560453,30895082,user83,2022-05-03,2,2020-05-21,2021-06-06,SYSUSER,2022-05-06,SYSADMIN,hNpFzDzEtd4hbt1W,WEB
712369839,52076742,user84,2021-12-03,2,2022-01-31,2023-12-05,SYSUSER,2023-02-10,SYSADMIN,XZt2yz0GsmRKORmn,MOB
296617121,18644055,user85,2021-07-05,6,2021-12-14,2023-09-24,SYSUSER,2024-06-20,SYSADMIN,vvA7CzBquv3sX1qd,API
594556374,16879889,user86,2023-11-02,3,2021-07-06,2021-07-21,SYSUSER,2023-03-05,SYSADMIN,3YZJPyGeLXkKwBaU,WEB
822351543,64424989,user87,2021-01-01,2,2022-02-06,2023-03-10,SYSUSER,2022-07-16,SYSADMIN,RcY0h8qVBEylfR2c,WEB
881125099,85358049,user88,2021-10-18,2,2020-06-04,2021-07-01,SYSUSER,2022-06-06,SYSADMIN,7krwTI5BTyQbWK8r,BRANCH
684291884,85455863,user89,2023-03-22,2,2021-11-14,2022-10-07,SYSUSER,2023-01-14,SYSADMIN,2oG4yfUV3RyBatJn,MOB
500662148,13623820,user90,2021-03-11,5,2021-01-13,2023-05-27,SYSUSER,2022-07-11,SYSADMIN,W0OlR2htpd1wzRBD,BRANCH
806267227,25534191,user91,2023-11-02,6,2020-12-27,2022-10-12,SYSUSER,2023-01-27,SYSADMIN,S0MOKdfFRtYpoWLp,WEB
809417435,66132284,user92,2021-08-12,2,2020-02-05,2021-03-13,SYSUSER,2023-01-21,SYSADMIN,1h8cpqxLOfOwVTH0,WEB
210475249,42473736,user93,2023-04-16,3,2022-05-21,2022-06-12,SYSUSER,2024-11-03,SYSADMIN,Y0yUIuObhT8iokT8,BRANCH
796906285,15883959,user94,2022-06-26,3,2022-01-08,2021-10-08,SYSUSER,2022-04-28,SYSADMIN,sEY1Dbwvb0zZm1iu,MOB
393439438,11076012,user95,2023-10-26,4,2020-02-03,2023-05-31,SYSUSER,2022-10-28,SYSADMIN,hjeKq3lbQYpf8b7p,API
141108937,92193137,user96,2022-01-02,6,2022-12-21,2021-01-15,SYSUSER,2024-05-20,SYSADMIN,RloTieSRfYZxhUAK,MOB
297541770,18300566,user97,2022-08-16,4,2020-11-28,2023-07-16,SYSUSER,2024-10-27,SYSADMIN,IK7hVrAQP57XWYjL,MOB
131100509,40809423,user98,2021-01-15,4,2022-11-20,2022-02-22,SYSUSER,2022-03-09,SYSADMIN,miZvHkretFlwPYDf,API
641172443,34072255,user99,2021-11-17,5,2021-11-30,2021-04-05,SYSUSER,2024-05-12,SYSADMIN,1uKJFAFLw6H4wLrq,MOB
